S1,S2,S3,S4,T1,T2,T3,T4
1193,1490,1957,2630,1098,1246,1514,2079
965,1223,1645,2483,952,1128,1199,2170
1155,1418,1912,2790,1025,1164,1335,2407
1224,1604,2122,2750,1147,1319,1515,2207
1269,1625,2181,2898,1167,1323,1541,2273
1186,1551,2111,2784,1142,1315,1571,2271
1172,1499,2089,2778,1178,1363,1581,2320
1156,1476,1998,2760,1188,1342,1586,2341
1246,1599,2180,2839,1215,1377,1604,2326
1234,1553,2144,2814,1214,1435,1657,2432
1110,1346,1756,2366,1229,1429,1666,2419
1111,1276,1599,2347,1068,1198,1428,2084
1119,1329,1655,2435,1075,1218,1463,1974
1217,1500,2019,2848,1032,1212,1428,1860
1225,1567,2153,2856,1028,1175,1407,1879
1031,1253,1661,2114,1030,1189,1433,1891
1073,1301,1768,2263,1002,1197,1454,1941
1252,1659,2171,2796,1035,1195,1471,1979
1282,1579,2220,2862,1044,1209,1510,1964
1196,1542,2043,2805,1013,1189,1433,2075
1201,1533,2112,2780,978,1189,1327,2085
1225,1568,2141,2764,1066,1224,1519,2079
1113,1386,1798,2266,1051,1246,1539,2042
1116,1414,1902,2387,1059,1224,1526,2030
1251,1635,2226,2893,1086,1240,1549,2063
1224,1557,2109,2750,1099,1262,1575,2099
1195,1535,2022,2671,1054,1277,1573,2144
1250,1652,2110,2799,1087,1278,1579,2158
1255,1589,2198,2885,1075,1303,1556,2155
1280,1613,2227,2931,1130,1286,1546,2154
1136,1470,1975,2622,1124,1274,1497,2087
990,1228,1688,2557,967,1110,1189,2234
1108,1448,1859,2775,1042,1220,1364,2324
1207,1614,2106,2736,1124,1318,1514,2229
1271,1601,2188,2832,1213,1330,1554,2291
1243,1584,2120,2769,1177,1337,1580,2314
1158,1495,2074,2790,1178,1339,1579,2332
1161,1467,2045,2774,1203,1347,1589,2339
1231,1618,2180,2856,1222,1389,1629,2365
1247,1564,2148,2814,1249,1425,1655,2476
1090,1337,1747,2294,1255,1411,1664,2490
1155,1451,1611,2598,989,1210,1326,2217
1185,1485,1602,2861,985,1169,1346,2145
1183,1481,1733,3041,979,1171,1382,2140
1203,1418,1833,3026,999,1169,1370,2115
1151,1402,1856,2653,984,1124,1356,2066
1147,1493,1949,2667,969,1138,1357,2029
1166,1525,1934,2574,1017,1163,1413,2034
1183,1531,2031,2690,1046,1208,1455,2054
1164,1540,1983,2826,984,1197,1341,2132
1223,1538,2114,2845,980,1179,1357,2158
1233,1520,2106,2775,1061,1238,1534,2087
1103,1410,1782,2359,1072,1228,1540,2088
1130,1432,1922,2524,1055,1216,1512,2059
1219,1570,2132,2832,1064,1248,1534,2070
1217,1564,2104,2744,1101,1289,1586,2120
1173,1507,2086,2695,1084,1320,1620,2153
1205,1609,2172,2833,1151,1328,1593,2173
1255,1589,2203,2878,1140,1317,1570,2170
1275,1602,2164,2850,1147,1288,1577,2216
1175,1468,2032,2674,1106,1301,1486,2134
1026,1340,1805,2722,997,1132,1255,2289
1125,1491,1893,2717,1042,1230,1354,2293
1263,1614,2164,2760,1137,1302,1524,2270
1251,1606,2150,2806,1186,1322,1548,2266
1230,1582,2082,2755,1176,1323,1563,2266
1158,1508,2049,2788,1186,1327,1557,2341
1156,1525,2036,2774,1209,1380,1562,2377
1216,1595,2172,2876,1195,1375,1615,2420
1195,1569,2054,2759,1251,1409,1637,2476
1110,1313,1709,2228,1241,1429,1665,2498
1869,1853,2034,2727,1059,1256,1443,2070
1715,1835,2006,2792,1024,1227,1412,2092
1622,1874,1943,2752,1013,1231,1468,2099
1492,1822,1936,2828,977,1208,1368,2161
1247,1660,2067,2878,929,1114,1284,2196
1267,1547,2158,2687,953,1116,1333,2199
1122,1391,1747,2138,944,1155,1347,2242
1154,1499,1943,2591,1015,1159,1354,2271
1203,1542,2020,2826,973,1143,1254,2299
1232,1579,2124,2859,979,1157,1342,2227
1250,1620,2202,2919,1052,1233,1416,2138
1149,1570,2032,2641,1045,1227,1471,2180
1113,1442,1938,2521,1039,1214,1463,2084
1094,1356,1805,2346,1026,1226,1471,2050
1165,1445,1936,2438,1055,1265,1543,2093
1146,1460,1978,2602,1077,1294,1591,2122
1188,1598,2119,2853,1113,1310,1558,2180
1243,1624,2131,2927,1116,1295,1560,2190
1204,1544,2090,2830,1094,1315,1565,2172
1205,1509,2054,2654,1093,1299,1498,2243
1117,1433,1911,2829,1030,1206,1343,2443
1140,1487,1934,2738,1048,1253,1371,2312
1248,1595,2115,2708,1152,1323,1538,2264
1244,1569,2086,2680,1180,1353,1556,2348
1157,1454,1960,2602,1154,1336,1576,2303
1076,1381,1810,2571,1177,1319,1575,2306
1082,1422,1835,2539,1211,1360,1583,2363
1174,1465,2062,2696,1214,1384,1585,2413
1161,1482,1957,2644,1202,1406,1609,2479
1139,1337,1716,2234,1241,1446,1673,2499
1506,1786,1812,2729,1120,1324,1587,2009
1624,1809,2001,2845,1101,1307,1613,2026
1676,1803,2053,2822,1108,1291,1605,1993
1509,1677,2042,2870,1075,1262,1535,2021
1296,1642,2171,2905,1040,1188,1442,1979
1235,1558,2032,2515,1034,1198,1439,1948
1095,1359,1685,2092,1021,1210,1448,2003
1220,1518,2021,2618,1069,1233,1453,2106
1203,1510,2137,2916,973,1157,1278,2279
1242,1643,2206,2892,975,1155,1393,2205
1289,1674,2264,2980,1050,1243,1468,2091
1245,1628,2138,2780,1067,1254,1515,2176
1086,1369,1846,2390,1065,1217,1471,2090
988,1211,1568,2036,1039,1198,1463,2027
1143,1453,1909,2471,1057,1218,1515,2047
1092,1460,1920,2460,1086,1229,1517,2096
1159,1559,2096,2792,1058,1257,1480,2119
1228,1630,2195,2962,1065,1285,1540,2172
1202,1583,2159,2936,1090,1273,1527,2194
1246,1578,2130,2903,1088,1242,1488,2252
1134,1526,1942,2941,1010,1205,1268,2574
904,1260,1488,2763,971,1188,1245,2655
951,1193,1574,2101,1066,1214,1340,2489
999,1273,1651,2123,1118,1269,1360,2506
977,1210,1555,2069,1121,1283,1421,2484
956,1141,1478,1974,1159,1342,1465,2430
1021,1272,1677,2300,1189,1378,1506,2413
1083,1361,1756,2477,1216,1400,1597,2486
1080,1374,1749,2434,1202,1361,1595,2546
1100,1374,1739,2184,1146,1281,1403,2758
1371,1427,1502,2439,1164,1369,1626,2100
1401,1571,1611,2470,1133,1400,1650,2098
1425,1643,1613,2525,1118,1334,1627,2070
1308,1591,1883,2749,1103,1305,1575,2037
1276,1642,2231,2902,1060,1192,1487,1993
1215,1525,1918,2427,1051,1239,1502,1973
1134,1348,1715,2181,1076,1256,1526,1993
1242,1575,2049,2673,1060,1268,1517,2056
1203,1572,2159,2973,1001,1170,1332,2291
1284,1678,2252,2949,1051,1190,1435,2211
1264,1715,2307,2928,1067,1282,1531,2089
1233,1609,2158,2823,1078,1289,1542,2184
1071,1298,1805,2340,1049,1233,1507,2085
1040,1317,1736,2189,1049,1213,1503,1999
1200,1527,2065,2572,1043,1227,1536,2037
1124,1462,1900,2504,1035,1229,1512,2090
1281,1613,2236,2889,1103,1265,1551,2157
1253,1684,2275,2978,1115,1306,1574,2224
1268,1643,2263,3013,1131,1281,1546,2221
1293,1626,2261,3069,1105,1242,1467,2277
1033,1478,1864,2998,987,1183,1114,2827
693,1059,1122,2646,854,1015,892,3297
1859,979,929,2607,1139,1390,1704,2149
1764,1018,1072,2598,1155,1410,1702,2170
1705,1026,1061,2533,1131,1381,1688,2143
1332,1335,1639,2752,1105,1332,1572,2045
1276,1677,2212,2859,1066,1215,1487,1978
1181,1447,1868,2326,1075,1260,1510,1978
1129,1343,1731,2160,1100,1258,1533,2036
1262,1551,2087,2682,1064,1232,1511,2124
1215,1561,2085,2883,1040,1160,1356,2324
1237,1604,2105,2900,1038,1197,1399,2153
1259,1628,2231,2890,1055,1252,1529,2087
1203,1535,2133,2769,1064,1275,1552,2154
1130,1364,1866,2381,1029,1225,1488,2080
1145,1475,1929,2450,1058,1234,1475,2027
1192,1537,2062,2607,1056,1238,1510,2087
1219,1565,2091,2776,1067,1244,1524,2141
1355,1674,2335,3102,1118,1294,1580,2160
1343,1697,2319,3100,1106,1323,1575,2205
1295,1658,2286,3057,1164,1272,1595,2275
1251,1593,2234,3040,1105,1292,1483,2379
943,1362,1643,3014,954,1160,1081,2975
757,1061,1164,2724,871,1011,903,3233
1281,1329,1653,2970,1109,1324,1602,2104
1271,1666,2194,2833,1088,1236,1519,1987
1134,1398,1769,2249,1095,1226,1532,1989
1095,1371,1746,2143,1101,1248,1557,2042
1257,1548,2138,2785,1101,1238,1529,2142
1166,1531,2049,2958,1033,1177,1356,2321
1237,1544,2095,2827,994,1199,1325,2195
1225,1516,2031,2832,1075,1232,1488,2214
1115,1436,1917,2619,1104,1265,1560,2183
1268,1568,2120,2779,1073,1258,1565,2105
1300,1647,2265,3009,1102,1266,1570,2160
1315,1708,2388,3170,1145,1323,1611,2226
1350,1727,2377,3148,1114,1342,1582,2237
1248,1660,2202,2892,1139,1325,1564,2281
1229,1610,2210,2949,1076,1286,1438,2372
960,1437,1605,3104,947,1104,1059,3096
1488,1435,1652,3140,968,1160,1109,2918
2286,2219,2328,3185,1191,1398,1445,2895
2011,2113,2307,3108,1244,1411,1495,3039
1902,2096,2236,2870,1151,1313,1400,2835
1616,1877,2150,2773,960,1067,1102,2918
1433,1683,2156,3020,1116,1326,1592,2102
1327,1646,2212,2820,1037,1285,1530,2010
1136,1389,1734,2219,1094,1263,1530,2001
1112,1412,1781,2174,1119,1281,1529,2042
1271,1609,2234,2845,1121,1261,1529,2182
1259,1624,2201,3110,1057,1216,1398,2311
1239,1606,2141,2775,1024,1257,1419,2220
1239,1526,2086,2841,1057,1259,1452,2331
1146,1422,1838,2518,1046,1214,1452,2366
1213,1489,1977,2726,1055,1241,1480,2199
1243,1578,2138,2837,1086,1287,1545,2169
1287,1660,2258,2962,1097,1302,1581,2151
1302,1708,2346,3027,1166,1326,1594,2224
1293,1727,2316,3137,1180,1346,1627,2311
1281,1723,2368,3161,1130,1342,1588,2325
1218,1625,2133,2781,1130,1332,1557,2267
1199,1532,2056,2851,1091,1264,1379,2405
815,1242,1308,2753,954,1135,1059,3203
913,1210,1155,2662,1045,1263,1206,2919
1292,1763,1620,3319,1276,1586,1639,3020
1344,1815,1803,3621,1345,1723,1813,3153
1840,2119,2195,3206,1342,1594,1785,2900
1689,2056,2270,2929,1121,1341,1359,2880
1308,1661,2179,2733,1100,1267,1533,2031
1158,1354,1755,2227,1114,1280,1551,2056
1192,1445,1854,2307,1123,1261,1561,2082
1269,1574,2225,2990,1068,1288,1545,2236
1210,1628,2156,3088,1052,1251,1422,2290
1246,1606,2222,2859,1116,1288,1530,2145
1313,1595,2174,2832,1114,1296,1533,2211
1193,1465,1802,2471,1101,1251,1432,2313
1161,1526,2020,2845,1042,1231,1350,2326
1211,1602,2048,2835,1075,1251,1443,2306
1253,1628,2168,2889,1093,1294,1579,2260
1268,1688,2237,2922,1150,1330,1631,2295
1310,1684,2305,3083,1142,1328,1638,2264
1272,1641,2298,3058,1147,1310,1601,2318
1189,1565,2053,2674,1137,1299,1560,2248
983,1359,1721,2698,1080,1246,1348,2392
626,961,907,1971,986,1180,1100,2795
866,1058,897,1495,1053,1235,1195,2361
1687,1445,1586,2961,1159,1396,1430,2748
1621,1488,1483,3372,1215,1533,1597,3014
1727,1769,1767,3285,1370,1618,1787,2969
1412,1751,1993,3019,1191,1419,1392,3090
1283,1611,2131,2638,1109,1276,1513,2070
1158,1341,1743,2152,1081,1311,1559,2066
1212,1490,1921,2395,1096,1292,1564,2094
1249,1598,2206,3003,1074,1296,1553,2267
1202,1587,2129,2973,1041,1233,1412,2302
1285,1574,2288,2954,1147,1292,1574,2194
1266,1623,2093,2715,1164,1342,1605,2185
1190,1476,1838,2494,1149,1319,1572,2207
1222,1569,2216,2925,1087,1282,1463,2284
1265,1606,2216,2895,1068,1262,1440,2360
1231,1561,2080,2777,1114,1274,1438,2390
1155,1543,2028,2751,1112,1298,1515,2396
1251,1578,2155,2882,1133,1322,1572,2332
1276,1576,2188,2786,1173,1320,1604,2271
1184,1496,2071,2605,1121,1301,1534,2200
1059,1405,1762,2622,1005,1217,1292,2347
721,989,915,1534,986,1203,1039,2051
1090,1292,985,1236,1114,1339,1239,1749
2187,2046,1924,2985,1258,1556,1592,2981
2546,2383,2178,3152,1347,1660,1793,3037
2807,2722,2448,3291,1405,1656,1888,2930
1875,2013,2230,3117,1125,1309,1277,3078
1278,1557,2082,2599,1078,1283,1533,2073
1128,1345,1693,2069,1087,1301,1544,2039
1197,1485,1967,2493,1118,1311,1546,2081
1271,1628,2163,3001,1102,1268,1475,2291
1221,1576,2138,2949,1025,1272,1441,2309
1261,1612,2325,3004,1113,1307,1601,2200
1241,1630,1987,2614,1139,1324,1562,2196
1239,1524,2002,2706,1115,1330,1588,2191
1279,1634,2243,2947,1170,1334,1578,2238
1267,1625,2289,2935,1166,1334,1578,2259
1240,1552,2092,2722,1112,1282,1503,2258
1098,1349,1824,2473,1097,1264,1459,2347
1155,1504,1996,2620,1066,1278,1459,2384
1237,1552,2070,2705,1122,1298,1527,2326
1203,1547,2067,2672,1138,1328,1504,2256
1059,1435,1762,2610,1062,1234,1285,2503
620,929,878,1357,1030,1232,1037,1840
1185,1099,932,1487,1162,1459,1338,1983
2039,1564,1655,3201,1350,1747,1789,3231
1785,1667,1847,3130,1437,1785,1846,3205
1653,1689,1864,3142,1378,1680,1853,2998
1252,1554,1874,2943,1093,1234,1216,3156
1125,1427,1837,2512,1101,1289,1511,2017
1093,1354,1646,2051,1124,1309,1514,2045
1201,1524,2006,2585,1106,1269,1535,2116
1184,1641,2117,2984,1051,1285,1472,2288
1209,1580,2181,2958,1082,1275,1504,2253
1277,1658,2348,2999,1121,1322,1602,2205
1231,1608,1905,2576,1121,1328,1584,2184
1256,1565,2133,2830,1143,1316,1574,2206
1323,1686,2289,2963,1163,1357,1571,2272
1308,1606,2236,2906,1159,1346,1601,2244
1137,1457,1945,2482,1144,1297,1566,2262
1140,1413,1954,2577,1122,1279,1527,2248
1131,1478,1957,2587,1086,1268,1472,2304
1053,1277,1659,2159,1093,1303,1453,2342
1093,1342,1830,2404,1131,1343,1476,2341
1098,1432,1752,2750,1079,1237,1267,2618
691,1047,1022,1611,1062,1242,1058,1902
1590,1328,1279,1878,1230,1512,1468,2356
2839,2257,1915,2974,1413,1725,1813,3244
2715,2318,2058,3020,1478,1777,1893,3312
2357,2190,2114,3074,1426,1685,1794,3078
1463,1708,1998,2765,1122,1191,1131,3253
1250,1541,2034,2677,1095,1275,1537,2101
1240,1651,2135,2949,1099,1281,1465,2206
1255,1606,2196,2979,1125,1284,1533,2195
1267,1660,2297,2961,1083,1310,1554,2218
1167,1519,1858,2608,1149,1327,1576,2158
1300,1566,2121,2759,1165,1347,1590,2205
1288,1636,2243,2849,1143,1351,1569,2203
1166,1478,1965,2589,1126,1312,1540,2195
1120,1459,1933,2419,1155,1296,1543,2211
1208,1543,2113,2689,1162,1299,1558,2208
998,1290,1629,2107,1153,1297,1545,2245
959,1219,1624,2126,1145,1317,1522,2276
1105,1424,1956,2576,1166,1325,1441,2364
963,1329,1571,2977,1081,1227,1144,2763
726,1093,1059,2617,1141,1257,1136,2732
1146,1146,1231,2646,1381,1590,1618,2897
1813,1555,1625,2590,1494,1715,1840,3178
2082,1725,1892,2718,1539,1731,1895,3276
2006,1846,1993,2916,1516,1716,1781,3166
1347,1595,1892,2665,1183,1208,1123,3398
1179,1468,1969,2671,1085,1243,1451,2187
1174,1534,2048,2783,1065,1247,1427,2176
1255,1582,2161,2944,1140,1319,1574,2217
1279,1659,2185,2854,1112,1323,1528,2168
1154,1497,1900,2606,1169,1311,1551,2184
1248,1614,2126,2765,1151,1343,1573,2209
1165,1452,2002,2620,1154,1309,1549,2182
1124,1417,1885,2453,1145,1294,1508,2179
1220,1569,2028,2608,1154,1304,1548,2195
1029,1272,1732,2236,1150,1318,1540,2220
963,1134,1496,1930,1164,1339,1530,2223
1151,1454,2039,2629,1187,1350,1537,2264
1195,1514,2037,2738,1187,1326,1431,2323
960,1222,1548,3003,1058,1190,1116,2646
713,997,905,3034,1116,1206,1132,2514
900,1071,1235,2798,1335,1396,1485,2799
989,1144,1448,2317,1393,1480,1585,2792
1073,1295,1640,2625,1431,1584,1659,2967
1506,1764,1919,2949,1575,1731,1764,3125
1308,1565,1858,2774,1194,1331,1232,3472
1164,1490,2000,2580,1129,1317,1542,2211
1113,1335,1896,2464,1173,1293,1557,2190
1177,1532,1989,2544,1131,1284,1557,2185
1090,1369,1794,2292,1110,1309,1562,2170
913,1080,1474,1947,1128,1319,1528,2196
1127,1430,1907,2467,1168,1323,1541,2245
1180,1551,2133,2837,1182,1341,1527,2263
1146,1480,1877,2788,1161,1361,1471,2423
909,1205,1420,2965,1102,1174,1140,2388
762,1006,949,2743,1101,1199,1040,2219
1398,1459,1670,2608,1356,1499,1485,2740
1865,1533,1836,2670,1445,1531,1577,2682
1274,1463,1582,2846,1389,1562,1608,2948
1358,1584,1873,2843,1588,1725,1842,3144
999,1340,1518,2679,1195,1399,1267,3255
1097,1378,1848,2380,1150,1289,1530,2171
1189,1501,1995,2552,1139,1287,1532,2191
1104,1428,1803,2293,1157,1307,1553,2228
937,1084,1557,2002,1116,1262,1527,2169
1075,1361,1804,2324,1123,1282,1516,2204
1243,1531,2114,2726,1163,1303,1542,2260
1130,1445,1910,2766,1148,1306,1526,2269
1050,1445,1777,2809,1176,1339,1461,2477
958,1289,1503,2976,1113,1232,1188,2432
926,1189,1359,2896,1118,1252,1125,2402
1229,1451,1787,2714,1380,1514,1503,2831
1369,1595,1866,2615,1579,1597,1594,3009
1078,1290,1555,2519,1384,1523,1493,3140
1057,1273,1521,2428,1264,1402,1361,3131
1006,1301,1619,2237,1041,1140,1017,3250
1134,1397,1841,2602,1103,1277,1474,2190
1093,1391,1871,2432,1108,1283,1510,2169
927,1188,1524,1962,1132,1279,1497,2199
1035,1255,1764,2301,1126,1281,1494,2161
1166,1577,2072,2732,1125,1305,1540,2200
1078,1441,1923,2665,1110,1291,1517,2217
1030,1335,1722,2763,1069,1297,1454,2362
1060,1484,1828,2774,1107,1325,1402,2444
1137,1471,1795,2768,1095,1226,1262,2700
1162,1479,1747,2751,1065,1228,1179,2846
1364,1652,1974,2611,1193,1398,1358,2989
1264,1574,1781,2370,1291,1408,1458,3046
941,1208,1339,2592,1212,1376,1321,2984
870,1156,1279,2679,1007,1118,1029,3360
1114,1290,1681,2182,882,948,783,3712
1215,1618,1795,2759,1068,1257,1333,2424
928,1278,1625,2191,1063,1235,1456,2263
976,1287,1689,2306,1099,1286,1476,2168
1155,1499,2051,2779,1119,1290,1471,2190
1153,1490,2022,2773,1129,1318,1509,2222
1002,1356,1693,2720,1098,1267,1401,2219
1037,1389,1855,2808,1075,1248,1369,2434
1261,1613,1991,2793,1107,1331,1437,2415
1201,1557,1912,2808,1094,1260,1274,2809
1233,1550,1832,2623,1091,1288,1204,2998
1467,1619,1904,2485,1193,1365,1419,2927
1083,1301,1718,2794,1322,1522,1548,2894
856,1161,1321,3042,1123,1266,1264,3208
888,1172,1347,2586,900,958,855,3611
1050,1449,1395,3787,1052,1251,1261,3045
1154,1428,1699,2918,997,1157,1281,2700
1221,1516,1913,2763,1044,1186,1363,2332
1106,1514,2019,2841,1099,1280,1420,2185
1033,1382,1750,2707,1080,1265,1445,2263
1078,1516,1764,2808,1041,1255,1304,2370
1228,1531,1933,2554,1125,1277,1448,2426
1467,1806,1966,2761,1135,1336,1434,2535
1389,1646,2047,3063,1151,1348,1333,2854
1469,1732,2126,3038,1246,1421,1454,2808
1239,1524,1881,2846,1373,1525,1678,2754
864,1124,1256,2970,1325,1549,1677,2834
911,1196,1396,2999,1372,1541,1747,3015
1035,1288,1670,2843,1277,1514,1591,3050
771,1064,1241,2913,1089,1227,1163,3240
871,1319,1146,4519,950,1283,1057,3680
879,1332,1122,4145,988,1211,1067,3369
1000,1376,1425,3333,982,1147,1145,2864
1076,1464,1724,2857,1033,1110,1269,2488
1013,1352,1522,2830,1000,1167,1237,2528
1080,1259,1523,2718,1071,1269,1338,2589
1253,1479,1636,2401,1127,1318,1352,2593
1656,1877,2191,2744,1229,1416,1466,2774
1617,1812,2357,2904,1261,1506,1568,2761
1432,1691,2159,2784,1360,1577,1710,2768
1312,1734,2207,3162,1390,1642,1774,2849
930,1351,1634,3510,1312,1529,1680,2746
659,1016,970,3567,1366,1562,1713,2870
912,1154,1436,3081,1380,1614,1697,3044
967,1213,1471,2548,1247,1442,1503,3024
1083,1361,1574,2783,1105,1366,1384,2687
1251,1540,1890,2993,1290,1521,1672,2746
1316,1676,2159,3271,1285,1537,1644,2768
1297,1583,2025,3158,1290,1539,1690,2822
1027,1286,1708,2998,1341,1616,1818,2895
1124,1461,2001,3237,1349,1601,1830,2906
919,1269,1558,3564,1286,1482,1673,2802
640,1061,1042,3787,1305,1543,1683,2879
982,1316,1462,3282,1229,1489,1578,2908
965,1235,1507,2999,1144,1335,1487,2756
768,1028,1113,3476,1167,1388,1505,2590
891,1187,1460,3530,1269,1462,1572,2708
1152,1492,2110,3430,1307,1547,1711,2818
1040,1360,1897,3167,1302,1604,1801,2869
888,1258,1569,2877,1415,1724,1918,2939
1071,1386,1867,3151,1380,1664,1840,2984
836,1221,1293,3743,1305,1519,1695,2867
682,1131,1217,3805,1211,1404,1516,2900
594,980,883,3258,1124,1296,1407,2725
857,1148,1501,3263,1250,1517,1610,2830
1152,1433,2138,3363,1304,1557,1741,2901
1040,1278,1716,2893,1355,1630,1836,2885
803,989,1049,3045,921,1071,1049,3057
1088,1384,1594,3168,1105,1366,1368,2982
1035,1492,1786,3095,1180,1467,1579,2847
943,1345,1576,3034,1227,1473,1622,2764
928,1326,1474,2832,873,1053,966,3360
946,1281,1403,3060,1155,1317,1337,3253
959,1213,1432,2771,1167,1408,1440,2960
1002,1246,1508,2974,1126,1318,1416,2869
